ym,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,long_short_10_1,cum_long_short_10_1
2007-08,-9.973154362416051e-05,-0.0009900122699386497,0.029665975903614458,0.02347029573170732,0.017448655487804877,0.025947807228915664,0.03343620658682635,0.026905498489425982,0.009187173780487806,0.021012042483660127,0.02111177402728429,0.02111177402728437
2007-09,0.0284483,0.03496674285714285,0.02876569724770642,0.04034569090909091,-0.004863009345794394,0.016383613207547172,0.008148504587155964,0.009995361111111111,-0.026844254716981132,-0.001636432692307692,-0.03008473269230769,-0.009608100743294545
2007-10,-0.08934894382022472,-0.0769970594059406,-0.08005082352941177,-0.07232295145631068,-0.06374415384615385,-0.08413557575757577,-0.059966799999999994,-0.05521009615384616,-0.10864911881188119,-0.08850801041666667,0.0008409334035580501,-0.008775247112596363
2007-11,0.0016839253731343285,0.0005963475177304956,-0.0174888,-0.019618749999999997,0.01033011724137931,-0.0028639862068965518,-0.021152095238095237,-0.025855061643835615,-0.030817360544217687,-0.009300591240875912,-0.01098451661401024,-0.01966337187890621
2007-12,-0.10656409523809524,-0.0778397536231884,-0.06763988489208633,-0.07278889208633094,-0.04871315714285714,-0.04638975,-0.02487779856115108,-0.01279945390070922,-0.00853523021582734,-0.0622204328358209,0.04434366240227434,0.023808344599079545
2008-01,-0.018222184210526318,-0.055319364341085274,-0.040550261538461536,-0.04232634375,-0.0277243125,-0.046628125984251964,-0.02930641085271318,-0.031627538461538464,-0.0110062734375,-0.038124682926829266,-0.01990249871630295,0.0034320003349561645
2008-02,-0.03782794366197183,-0.027803993377483443,-0.013855372549019607,-0.01587177922077922,-0.030443714285714286,-0.04943149673202614,-0.010237633986928105,-0.012167857142857143,-0.021142269736842106,-0.04428909090909091,-0.0064611472471190826,-0.0030513215716791997
2008-03,0.03347564285714286,0.02455498,0.027697047619047618,0.041886738255033557,0.029743835616438355,0.03856795302013423,0.04063253333333333,0.019616293333333333,0.018282446666666667,0.013430439716312055,-0.020045203140830803,-0.023035360351757683
2008-04,0.07878007070707072,0.034437333333333334,0.048649027027027024,0.0560782,0.030113642857142856,0.0367143119266055,0.04434517857142857,0.03575849549549549,0.010302741071428572,0.035756745283018865,-0.04302332542405185,-0.06506762797113552
